Timestamp,Uptime(s),Voltage(V),Temp(C),Humidity(%),PacketID,RSSI (dBm),SNR (dB)
2025-03-25 16:00:13,2.0,4.04,28.8,47.3,367,-53,9.0
2025-03-25 16:00:31,2.0,4.03,28.8,47.1,368,-53,10.0
2025-03-25 16:00:49,2.0,4.03,28.8,47.0,369,-59,9.0
2025-03-25 16:01:07,2.0,4.03,28.9,47.3,370,-53,9.0
2025-03-25 16:01:25,2.0,4.03,28.9,46.9,371,-54,10.0
2025-03-25 16:01:43,2.0,4.03,29.0,46.9,372,-55,9.0
2025-03-25 16:02:01,2.0,4.02,29.0,46.9,373,-55,9.0
2025-03-25 16:02:19,2.0,4.02,29.0,46.9,374,-53,10.0
2025-03-25 16:02:37,2.0,4.02,29.0,47.0,375,-52,9.0
2025-03-25 16:02:55,2.0,4.01,29.1,46.9,376,-52,9.0
2025-03-25 16:03:13,2.0,4.01,29.1,46.6,377,-52,9.0
2025-03-25 16:03:31,2.0,4.01,29.1,46.4,378,-52,10.0
2025-03-25 16:03:49,2.0,4.0,29.2,46.6,379,-52,9.0
2025-03-25 16:04:07,2.0,4.0,29.2,46.4,380,-52,10.0
2025-03-25 16:04:25,2.0,4.0,29.2,46.1,381,-51,10.0
2025-03-25 16:04:43,2.0,3.99,29.2,46.2,382,-51,10.0
2025-03-25 16:05:01,2.0,3.99,29.2,46.0,383,-51,9.0
2025-03-25 16:05:19,2.0,3.99,29.3,46.1,384,-51,10.0
2025-03-25 16:05:37,2.0,3.99,29.3,46.3,385,-51,10.0
2025-03-25 16:05:55,2.0,3.98,29.3,46.1,386,-51,10.0
2025-03-25 16:06:13,2.0,3.98,29.3,46.0,387,-51,9.0
2025-03-25 16:06:31,2.0,3.98,29.4,46.4,388,-51,10.0
2025-03-25 16:06:49,2.0,3.97,29.4,46.3,389,-51,10.0
2025-03-25 16:07:07,2.0,3.97,29.4,46.3,390,-51,10.0
2025-03-25 16:07:25,2.0,3.97,29.4,45.9,391,-51,10.0
2025-03-25 16:07:43,2.0,3.97,29.4,45.8,392,-51,10.0
2025-03-25 16:08:01,2.0,3.97,29.4,46.3,393,-51,9.0
2025-03-25 16:08:19,2.0,3.96,29.4,46.3,394,-51,9.0
2025-03-25 16:08:37,2.0,3.96,29.5,46.1,395,-51,10.0
2025-03-25 16:08:55,2.0,3.95,29.4,46.4,396,-51,10.0
2025-03-25 16:09:13,2.0,3.95,29.4,46.3,397,-51,9.0
2025-03-25 16:09:31,2.0,3.96,29.4,46.5,398,-51,9.0
2025-03-25 16:09:49,2.0,3.95,29.4,46.4,399,-51,10.0
2025-03-25 16:10:07,2.0,3.95,29.4,46.3,400,-51,10.0
2025-03-25 16:10:25,2.0,3.94,29.4,46.3,401,-51,10.0
2025-03-25 16:10:43,2.0,3.94,29.4,46.4,402,-50,10.0
2025-03-25 16:11:01,2.0,3.94,29.4,46.5,403,-51,9.0
2025-03-25 16:11:19,2.0,3.93,29.4,46.4,404,-51,10.0
2025-03-25 16:11:37,2.0,3.93,29.3,46.2,405,-51,10.0
2025-03-25 16:11:55,2.0,3.93,29.3,46.4,406,-51,10.0
2025-03-25 16:12:13,2.0,3.93,29.3,46.4,407,-51,10.0
2025-03-25 16:12:31,2.0,3.92,29.3,46.5,408,-51,9.0
2025-03-25 16:12:49,2.0,3.92,29.3,46.6,409,-51,9.0
2025-03-25 16:13:07,2.0,3.92,29.2,46.7,410,-51,10.0
2025-03-25 16:13:25,2.0,3.91,29.2,46.9,411,-51,10.0
2025-03-25 16:13:43,2.0,3.91,29.2,47.0,412,-51,9.0
2025-03-25 16:14:01,2.0,3.91,29.1,47.1,413,-51,10.0
2025-03-25 16:14:19,2.01,3.91,29.1,46.9,414,-51,10.0
2025-03-25 16:14:37,2.0,3.9,29.1,47.0,415,-51,10.0
2025-03-25 16:14:55,2.0,3.9,29.1,47.2,416,-51,10.0
2025-03-25 16:15:13,2.0,3.9,29.1,47.0,417,-51,10.0
2025-03-25 16:15:31,2.0,3.9,29.1,47.0,418,-51,10.0
2025-03-25 16:15:49,2.0,3.9,29.2,47.3,419,-51,10.0
2025-03-25 16:16:07,2.0,3.89,29.2,47.1,420,-51,10.0
2025-03-25 16:16:25,2.0,3.89,29.1,47.1,421,-51,10.0
2025-03-25 16:16:43,2.0,3.89,29.2,47.0,422,-51,9.0
2025-03-25 16:17:01,2.0,3.88,29.2,47.0,423,-51,10.0
2025-03-25 16:17:19,2.0,3.89,29.2,46.9,424,-52,10.0
2025-03-25 16:17:37,2.0,3.88,29.2,47.0,425,-51,10.0
2025-03-25 16:17:55,2.0,3.88,29.2,47.0,426,-51,10.0
2025-03-25 16:18:13,2.0,3.88,29.2,46.8,427,-51,10.0
2025-03-25 16:18:31,2.0,3.87,29.2,46.7,428,-52,9.0
2025-03-25 16:18:49,2.0,3.87,29.2,46.7,429,-51,10.0
2025-03-25 16:19:07,2.0,3.87,29.2,46.6,430,-51,9.0
2025-03-25 16:19:25,2.0,3.86,29.3,46.8,431,-51,9.0
2025-03-25 16:19:43,2.0,3.86,29.3,46.6,432,-51,10.0
2025-03-25 16:20:01,2.0,3.86,29.3,46.7,433,-51,11.0
2025-03-25 16:20:19,2.0,3.86,29.2,46.4,434,-51,9.0
2025-03-25 16:20:37,2.0,3.85,29.3,46.1,435,-51,10.0
2025-03-25 16:20:55,2.0,3.85,29.3,46.3,436,-51,10.0
2025-03-25 16:21:13,2.0,3.85,29.3,46.5,437,-51,10.0
2025-03-25 16:21:31,2.0,3.85,29.3,46.6,438,-51,10.0
2025-03-25 16:21:49,2.0,3.84,29.4,46.5,439,-51,9.0
2025-03-25 16:22:07,2.0,3.84,29.4,46.4,440,-51,10.0
2025-03-25 16:22:25,2.0,3.84,29.4,46.7,441,-51,9.0
2025-03-25 16:22:43,2.0,3.83,29.4,46.7,442,-51,10.0
2025-03-25 16:23:01,2.0,3.83,29.4,46.5,443,-51,9.0
2025-03-25 16:23:19,2.0,3.83,29.4,46.5,444,-51,9.0
2025-03-25 16:23:37,2.0,3.83,29.4,46.6,445,-51,10.0
2025-03-25 16:23:55,2.0,3.82,29.4,46.2,446,-51,10.0
2025-03-25 16:24:13,2.0,3.82,29.4,46.3,447,-51,10.0
2025-03-25 16:24:31,2.0,3.82,29.4,46.3,448,-51,10.0
2025-03-25 16:24:49,2.0,3.82,29.4,46.1,449,-51,9.0
2025-03-25 16:25:07,2.0,3.81,29.4,46.5,450,-51,10.0
2025-03-25 16:25:25,2.0,3.81,29.4,46.6,451,-51,10.0
2025-03-25 16:25:43,2.0,3.81,29.4,46.4,452,-51,10.0
2025-03-25 16:26:01,2.0,3.8,29.3,46.4,453,-51,10.0
2025-03-25 16:26:19,2.0,3.8,29.3,46.5,454,-51,10.0
2025-03-25 16:26:37,2.0,3.8,29.3,46.6,455,-51,10.0
2025-03-25 16:26:55,2.0,3.8,29.3,46.5,456,-51,10.0
2025-03-25 16:27:13,2.0,3.79,29.3,46.9,457,-51,9.0
2025-03-25 16:27:31,2.0,3.79,29.2,47.0,458,-51,9.0
2025-03-25 16:27:49,2.0,3.78,29.2,46.9,459,-51,9.0
2025-03-25 16:28:07,2.0,3.78,29.2,47.4,460,-51,10.0
2025-03-25 16:28:25,2.0,3.78,29.2,47.9,461,-51,10.0
2025-03-25 16:28:43,2.0,3.78,29.2,47.8,462,-51,10.0
2025-03-25 16:29:01,2.0,3.78,29.1,47.7,463,-51,10.0
2025-03-25 16:29:19,2.0,3.77,29.1,47.9,464,-51,9.0
2025-03-25 16:29:37,2.0,3.77,29.1,47.9,465,-51,10.0
2025-03-25 16:29:55,2.0,3.77,29.0,47.9,466,-51,10.0
2025-03-25 16:30:13,2.0,3.76,29.0,48.0,467,-51,10.0
2025-03-25 16:30:31,2.0,3.76,29.0,47.9,468,-51,9.0
2025-03-25 16:30:49,2.0,3.76,29.0,48.0,469,-51,10.0
2025-03-25 16:31:07,2.0,3.76,29.0,47.9,470,-51,9.0
2025-03-25 16:31:25,2.0,3.76,29.0,47.7,471,-51,10.0
2025-03-25 16:31:43,2.0,3.75,28.9,47.9,472,-51,10.0
2025-03-25 16:32:01,2.0,3.75,28.9,47.6,473,-51,10.0
2025-03-25 16:32:19,2.0,3.75,28.9,47.8,474,-51,10.0
2025-03-25 16:32:37,2.0,3.75,28.9,48.1,475,-51,10.0
2025-03-25 16:32:55,2.0,3.75,28.9,48.1,476,-51,10.0
2025-03-25 16:33:13,2.0,3.74,28.8,48.1,477,-51,10.0
2025-03-25 16:33:31,2.0,3.74,28.8,48.3,478,-51,10.0
2025-03-25 16:33:49,2.0,3.74,28.8,48.4,479,-51,10.0
2025-03-25 16:34:07,2.0,3.74,28.7,48.5,480,-51,10.0
2025-03-25 16:34:25,2.0,3.73,28.7,48.6,481,-52,9.0
2025-03-25 16:34:43,2.0,3.73,28.7,48.9,482,-51,10.0
2025-03-25 16:35:01,2.0,3.73,28.6,49.2,483,-51,10.0
2025-03-25 16:35:19,2.0,3.72,28.6,49.1,484,-51,9.0
2025-03-25 16:35:37,2.0,3.72,28.6,48.9,485,-51,10.0
2025-03-25 16:35:55,2.0,3.72,28.6,49.0,486,-51,10.0
2025-03-25 16:36:13,2.0,3.72,28.6,48.7,487,-51,10.0
2025-03-25 16:36:31,2.0,3.71,28.6,48.9,488,-51,9.0
2025-03-25 16:36:49,2.0,3.71,28.6,49.1,489,-51,10.0
2025-03-25 16:37:07,2.0,3.71,28.5,49.1,490,-51,10.0
2025-03-25 16:37:25,2.0,3.71,28.6,49.4,491,-51,10.0
2025-03-25 16:37:43,2.0,3.7,28.6,49.4,492,-51,10.0
2025-03-25 16:38:01,2.0,3.7,28.6,49.4,493,-51,10.0
2025-03-25 16:38:19,2.0,3.69,28.5,49.5,494,-52,9.0
2025-03-25 16:38:37,2.0,3.69,28.6,49.1,495,-51,10.0
2025-03-25 16:38:55,2.0,3.69,28.6,49.7,496,-52,9.0
2025-03-25 16:39:13,2.0,3.69,28.5,49.6,497,-52,10.0
2025-03-25 16:39:31,2.0,3.68,28.5,49.7,498,-51,10.0
2025-03-25 16:39:49,2.0,3.68,28.5,49.6,499,-51,9.0
2025-03-25 16:40:07,2.0,3.68,28.5,49.8,500,-51,10.0
2025-03-25 16:40:25,2.0,3.68,28.5,49.8,501,-51,9.0
2025-03-25 16:40:43,2.0,3.67,28.5,49.9,502,-52,10.0
2025-03-25 16:41:01,2.0,3.67,28.5,49.6,503,-51,9.0
2025-03-25 16:41:19,2.0,3.67,28.4,49.4,504,-51,10.0
2025-03-25 16:41:37,2.0,3.66,28.4,49.6,505,-51,10.0
2025-03-25 16:41:55,2.0,3.66,28.4,49.5,506,-51,10.0
2025-03-25 16:42:13,2.0,3.66,28.3,49.4,507,-52,9.0
2025-03-25 16:42:31,2.0,3.66,28.3,49.2,508,-51,10.0
2025-03-25 16:42:49,2.0,3.65,28.3,49.6,509,-51,10.0
2025-03-25 16:43:07,2.0,3.65,28.2,49.2,510,-51,10.0
2025-03-25 16:43:25,2.0,3.65,28.2,49.1,511,-51,10.0
2025-03-25 16:43:43,2.0,3.64,28.2,49.8,512,-51,9.0
2025-03-25 16:44:01,2.0,3.64,28.2,50.1,513,-51,10.0
2025-03-25 16:44:19,2.0,3.64,28.1,50.5,514,-51,10.0
2025-03-25 16:44:37,2.0,3.64,28.1,50.6,515,-51,10.0
2025-03-25 16:44:55,2.0,3.64,28.1,50.6,516,-51,10.0
2025-03-25 16:45:13,2.0,3.63,28.0,50.7,517,-52,10.0
2025-03-25 16:45:31,2.0,3.62,28.0,50.9,518,-51,10.0
2025-03-25 16:45:49,2.0,3.63,28.0,51.1,519,-51,10.0
2025-03-25 16:46:07,2.0,3.62,28.0,51.0,520,-51,10.0
2025-03-25 16:46:25,2.0,3.62,27.9,51.4,521,-51,10.0
2025-03-25 16:46:43,2.0,3.61,27.9,51.4,522,-52,10.0
2025-03-25 16:47:01,2.0,3.61,27.9,51.6,523,-51,10.0
2025-03-25 16:47:19,2.0,3.61,27.9,51.8,524,-51,10.0
2025-03-25 16:47:37,2.0,3.61,27.9,51.6,525,-52,10.0
2025-03-25 16:47:55,2.0,3.6,27.9,51.6,526,-52,10.0
2025-03-25 16:48:13,2.0,3.6,27.8,51.8,527,-52,10.0
2025-03-25 16:48:31,2.0,3.6,27.8,51.8,528,-52,9.0
2025-03-25 16:48:49,2.0,3.6,27.8,52.1,529,-51,10.0
2025-03-25 16:49:07,2.0,3.6,27.8,52.0,530,-52,10.0
2025-03-25 16:49:25,2.0,3.6,27.8,51.9,531,-52,10.0
2025-03-25 16:49:43,2.0,3.6,27.7,51.7,532,-52,10.0
2025-03-25 16:50:01,2.0,3.59,27.7,51.8,533,-51,10.0
2025-03-25 16:50:19,2.0,3.59,27.7,51.8,534,-51,10.0
2025-03-25 16:50:37,2.0,3.58,27.8,51.8,535,-51,10.0
2025-03-25 16:50:55,2.0,3.58,27.7,51.8,536,-51,10.0
2025-03-25 16:51:13,2.0,3.58,27.7,51.9,537,-51,9.0
2025-03-25 16:51:31,2.0,3.58,27.7,52.0,538,-51,10.0
2025-03-25 16:51:49,2.0,3.57,27.7,52.1,539,-51,9.0
2025-03-25 16:52:07,2.0,3.57,27.7,52.0,540,-51,9.0
2025-03-25 16:52:25,2.0,3.57,27.7,52.3,541,-51,9.0
2025-03-25 16:52:43,2.0,3.56,27.6,52.4,542,-51,10.0
2025-03-25 16:53:01,2.0,3.56,27.6,52.5,543,-51,10.0
2025-03-25 16:53:19,2.0,3.56,27.6,52.7,544,-51,10.0
2025-03-25 16:53:37,2.0,3.56,27.6,52.5,545,-51,9.0
2025-03-25 16:53:55,2.0,3.55,27.6,52.6,546,-51,10.0
2025-03-25 16:54:13,2.0,3.55,27.6,52.1,547,-49,9.0
2025-03-25 16:54:31,2.0,3.55,27.5,52.1,548,-50,10.0
2025-03-25 16:54:49,2.0,3.55,27.5,52.3,549,-50,10.0
2025-03-25 16:55:07,2.0,3.54,27.6,52.5,550,-49,10.0
2025-03-25 16:55:25,2.0,3.54,27.5,52.0,551,-51,9.0
2025-03-25 16:55:43,2.0,3.54,27.5,52.2,552,-51,10.0
2025-03-25 16:56:01,2.0,3.53,27.5,52.1,553,-51,9.0
2025-03-25 16:56:19,2.0,3.53,27.5,52.4,554,-51,10.0
2025-03-25 16:56:37,2.0,3.53,27.5,52.7,555,-51,10.0
2025-03-25 16:56:55,2.0,3.52,27.5,52.2,556,-51,10.0
2025-03-25 16:57:13,2.0,3.52,27.4,52.2,557,-49,10.0
2025-03-25 16:57:31,2.0,3.52,27.5,51.9,558,-51,9.0
2025-03-25 16:57:49,2.0,3.51,27.5,52.1,559,-52,10.0
2025-03-25 16:58:07,2.0,3.51,27.4,52.7,560,-52,10.0
2025-03-25 16:58:25,2.0,3.51,27.4,53.3,561,-51,10.0
2025-03-25 16:58:43,2.0,3.51,27.4,53.5,562,-52,10.0
2025-03-25 16:59:01,2.0,3.51,27.4,53.5,563,-51,10.0
2025-03-25 16:59:19,2.0,3.5,27.4,53.4,564,-51,10.0
2025-03-25 16:59:37,2.0,3.5,27.4,53.5,565,-52,9.0
2025-03-25 16:59:55,2.0,3.5,27.4,53.4,566,-52,9.0
2025-03-25 17:00:13,2.0,3.5,27.4,53.6,567,-52,10.0
2025-03-25 17:00:31,2.0,3.49,27.4,53.6,568,-52,9.0
2025-03-25 17:00:49,2.0,3.49,27.4,53.6,569,-52,9.0
2025-03-25 17:01:07,2.0,3.49,27.4,53.7,570,-51,10.0
2025-03-25 17:01:25,2.0,3.48,27.4,53.7,571,-52,9.0
2025-03-25 17:01:43,2.0,3.48,27.3,53.8,572,-52,10.0
2025-03-25 17:02:01,2.0,3.48,27.3,53.8,573,-52,10.0
2025-03-25 17:02:19,2.0,3.48,27.3,53.9,574,-52,10.0
2025-03-25 17:02:37,2.0,3.47,27.3,54.0,575,-52,10.0
2025-03-25 17:02:55,2.0,3.47,27.3,53.8,576,-52,9.0
2025-03-25 17:03:13,2.0,3.47,27.3,53.9,577,-52,10.0
2025-03-25 17:03:31,2.0,3.46,27.3,53.8,578,-52,10.0
2025-03-25 17:03:49,2.0,3.46,27.3,53.8,579,-52,10.0
2025-03-25 17:04:07,2.0,3.46,27.3,54.0,580,-52,9.0
2025-03-25 17:04:25,2.0,3.45,27.2,54.0,581,-52,9.0
2025-03-25 17:04:43,2.0,3.45,27.3,54.0,582,-52,10.0
2025-03-25 17:05:01,2.0,3.45,27.3,54.1,583,-52,9.0
2025-03-25 17:05:19,2.0,3.45,27.3,54.2,584,-51,10.0
2025-03-25 17:05:37,2.0,3.45,27.2,54.3,585,-52,10.0
2025-03-25 17:05:55,2.0,3.44,27.3,54.2,586,-52,10.0
2025-03-25 17:06:13,2.0,3.44,27.2,54.4,587,-52,10.0
2025-03-25 17:06:31,2.0,3.44,27.2,54.4,588,-52,10.0
2025-03-25 17:06:49,2.0,3.44,27.2,54.3,589,-52,9.0
2025-03-25 17:07:07,2.0,3.43,27.2,54.4,590,-52,10.0
2025-03-25 17:07:25,2.0,3.43,27.2,54.3,591,-51,9.0
2025-03-25 17:07:43,2.0,3.43,27.1,54.6,592,-52,9.0
2025-03-25 17:08:01,2.0,3.43,27.2,54.5,593,-51,10.0
2025-03-25 17:08:19,2.0,3.43,27.1,54.7,594,-50,9.0
2025-03-25 17:08:37,2.0,3.43,27.2,54.5,595,-51,10.0
2025-03-25 17:08:55,2.0,3.42,27.2,54.7,596,-51,10.0
2025-03-25 17:09:13,2.0,3.42,27.2,54.6,597,-51,10.0
2025-03-25 17:09:31,2.0,3.42,27.2,54.7,598,-51,9.0
2025-03-25 17:09:49,2.0,3.41,27.1,54.8,599,-51,10.0
2025-03-25 17:10:07,2.0,3.41,27.1,54.9,600,-51,9.0
2025-03-25 17:10:25,2.0,3.41,27.1,54.7,601,-51,10.0
2025-03-25 17:10:43,2.0,3.4,27.1,54.8,602,-51,10.0
2025-03-25 17:11:01,2.0,3.4,27.1,54.9,603,-51,10.0
2025-03-25 17:11:19,2.0,3.4,27.1,54.7,604,-51,10.0
2025-03-25 17:11:37,2.0,3.39,27.1,54.8,605,-51,10.0
2025-03-25 17:11:55,2.0,3.39,27.1,54.7,606,-51,10.0
2025-03-25 17:12:13,2.0,3.39,27.1,54.4,607,-52,9.0
2025-03-25 17:12:31,2.0,3.39,27.1,54.3,608,-51,10.0
2025-03-25 17:12:49,2.0,3.39,27.1,54.1,609,-51,10.0
2025-03-25 17:13:07,2.0,3.39,27.1,54.4,610,-51,10.0
2025-03-25 17:13:25,2.0,3.37,27.1,54.8,611,-51,10.0
2025-03-25 17:13:43,2.0,3.38,27.1,54.6,612,-51,9.0
2025-03-25 17:14:01,2.0,3.38,27.1,54.5,613,-51,9.0
2025-03-25 17:14:19,2.0,3.36,27.0,54.6,614,-50,10.0
2025-03-25 17:14:37,2.0,3.38,27.0,54.4,615,-51,9.0
2025-03-25 17:14:55,2.0,3.37,27.1,54.3,616,-51,10.0
2025-03-25 17:15:13,2.0,3.34,27.0,54.5,617,-50,10.0
2025-03-25 17:15:31,2.0,3.37,27.0,55.0,618,-50,9.0
2025-03-25 17:15:49,2.0,3.35,27.0,55.1,619,-51,10.0
2025-03-25 17:16:07,2.0,3.35,27.0,55.2,620,-50,9.0
2025-03-25 17:16:25,2.0,3.33,27.0,55.2,621,-50,9.0
2025-03-25 17:16:43,2.0,3.36,27.0,55.3,622,-51,9.0
2025-03-25 17:17:01,2.0,3.33,27.0,55.0,623,-50,10.0
2025-03-25 17:17:19,2.0,3.33,27.0,54.3,624,-51,9.0
2025-03-25 17:17:37,2.0,3.33,27.0,54.3,625,-51,10.0
2025-03-25 17:17:55,2.0,3.34,27.0,54.3,626,-51,10.0
2025-03-25 17:18:13,2.0,3.32,27.0,54.1,627,-51,10.0
2025-03-25 17:18:31,2.0,3.32,27.0,54.5,628,-51,10.0
2025-03-25 17:18:49,2.0,3.32,27.0,54.1,629,-51,10.0
2025-03-25 17:19:07,2.0,3.32,27.0,54.7,630,-51,10.0
2025-03-25 17:19:25,2.0,3.31,27.0,55.1,631,-50,10.0
2025-03-25 17:19:43,2.0,3.31,27.0,55.0,632,-50,10.0
2025-03-25 17:20:01,2.0,3.31,26.9,54.4,633,-50,10.0
2025-03-25 17:20:19,2.0,3.31,26.9,54.8,634,-50,9.0
2025-03-25 17:20:37,2.0,3.31,26.9,54.8,635,-50,10.0
2025-03-25 17:20:55,2.0,3.3,26.9,54.9,636,-49,9.0
2025-03-25 17:21:13,2.0,3.3,26.9,55.4,637,-50,10.0
2025-03-25 17:21:31,2.0,3.3,26.9,55.6,638,-50,9.0
2025-03-25 17:21:49,2.0,3.3,27.0,55.4,639,-50,10.0
2025-03-25 17:22:07,2.0,3.3,26.9,55.3,640,-50,10.0
2025-03-25 17:22:25,2.0,3.3,26.9,54.8,641,-50,10.0
2025-03-25 17:22:43,2.0,3.3,26.9,55.1,642,-50,9.0
2025-03-25 17:23:01,2.0,3.3,26.9,55.4,643,-50,9.0
2025-03-25 17:23:19,2.0,3.31,26.9,55.8,644,-50,9.0
2025-03-25 17:23:37,2.0,3.3,26.9,55.9,645,-50,10.0
2025-03-25 17:23:55,2.0,3.31,26.9,56.0,646,-50,10.0
2025-03-25 17:24:13,2.0,3.3,26.9,56.0,647,-51,9.0
2025-03-25 17:24:31,2.0,3.31,26.9,56.0,648,-50,10.0
2025-03-25 17:24:49,2.0,3.3,26.9,55.9,649,-50,10.0
2025-03-25 17:25:07,2.0,3.31,26.9,56.0,650,-50,10.0
2025-03-25 17:25:25,2.0,3.31,26.9,55.8,651,-50,9.0
2025-03-25 17:25:43,2.0,3.31,26.9,55.4,652,-50,10.0
2025-03-25 17:26:01,2.0,3.31,26.9,55.2,653,-50,10.0
2025-03-25 17:26:19,2.0,3.31,26.8,55.3,654,-50,10.0
2025-03-25 17:26:37,2.0,3.31,26.9,55.8,655,-51,10.0
2025-03-25 17:26:55,2.0,3.3,26.8,55.7,656,-50,10.0
2025-03-25 17:27:13,2.0,3.31,26.9,56.0,657,-50,10.0
2025-03-25 17:27:31,2.0,3.31,26.9,55.9,658,-51,9.0
2025-03-25 17:27:49,2.0,3.3,26.9,55.9,659,-50,9.0
2025-03-25 17:28:07,2.0,3.31,26.8,55.7,660,-49,9.0
2025-03-25 17:28:25,2.0,3.3,26.8,56.0,661,-51,10.0
2025-03-25 17:28:43,2.0,3.31,26.9,56.1,662,-51,10.0
2025-03-25 17:29:01,2.0,3.31,26.9,55.8,663,-51,10.0
2025-03-25 17:29:19,2.0,3.3,26.8,54.0,664,-52,10.0
2025-03-25 17:29:37,2.0,3.3,26.8,52.1,665,-51,10.0
2025-03-25 17:29:55,2.0,3.3,26.8,51.3,666,-51,9.0
2025-03-25 17:30:13,2.0,3.31,26.8,51.0,667,-51,10.0
2025-03-25 17:30:31,2.0,3.3,26.7,50.9,668,-50,9.0
2025-03-25 17:30:49,2.0,3.3,26.7,51.8,669,-48,9.0
2025-03-25 17:31:07,2.0,3.31,26.7,51.7,670,-50,10.0
2025-03-25 17:31:25,2.0,3.31,26.7,51.5,671,-51,9.0
2025-03-25 17:31:43,2.0,3.3,26.7,51.6,672,-50,10.0
2025-03-25 17:32:01,2.0,3.31,26.6,51.7,673,-51,10.0
2025-03-25 17:32:19,2.0,3.3,26.6,51.9,674,-51,10.0
2025-03-25 17:32:37,2.0,3.31,26.5,52.2,675,-51,10.0
2025-03-25 17:32:55,2.0,3.3,26.5,52.2,676,-51,10.0
2025-03-25 17:33:13,2.0,3.3,26.5,52.1,677,-50,10.0
2025-03-25 17:33:31,2.0,3.31,26.5,52.0,678,-51,10.0
2025-03-25 17:33:49,2.0,3.3,26.5,51.9,679,-51,10.0
2025-03-25 17:34:07,2.0,3.3,26.5,52.0,680,-51,10.0
2025-03-25 17:34:25,2.0,3.31,26.5,52.0,681,-51,10.0
2025-03-25 17:34:43,2.0,3.31,26.4,52.1,682,-51,10.0
2025-03-25 17:35:01,2.0,3.31,26.4,52.2,683,-51,10.0
2025-03-25 17:35:19,2.0,3.3,26.4,52.3,684,-52,9.0
2025-03-25 17:35:37,2.0,3.3,26.4,52.5,685,-51,9.0
2025-03-25 17:35:55,2.0,3.3,26.4,52.4,686,-51,10.0
2025-03-25 17:36:13,2.0,3.31,26.3,52.4,687,-51,10.0
2025-03-25 17:36:31,2.0,3.3,26.3,52.6,688,-51,10.0
2025-03-25 17:36:49,2.0,3.31,26.3,52.5,689,-51,10.0
2025-03-25 17:37:07,2.0,3.31,26.3,52.7,690,-51,9.0
2025-03-25 17:37:25,2.0,3.3,26.3,52.6,691,-51,10.0
2025-03-25 17:37:43,2.0,3.3,26.3,52.7,692,-52,9.0
2025-03-25 17:38:01,2.0,3.31,26.3,52.7,693,-51,10.0
2025-03-25 17:38:19,2.0,3.31,26.3,52.9,694,-51,9.0
2025-03-25 17:38:37,2.0,3.31,26.3,52.8,695,-51,10.0
2025-03-25 17:38:55,2.0,3.3,26.3,52.8,696,-51,10.0
2025-03-25 17:39:13,2.0,3.3,26.3,53.0,697,-51,9.0
2025-03-25 17:39:31,2.0,3.31,26.2,53.1,698,-51,10.0
2025-03-25 17:39:49,2.0,3.31,26.2,53.0,699,-51,10.0
2025-03-25 17:40:07,2.0,3.31,26.2,53.1,700,-51,9.0
2025-03-25 17:40:25,2.0,3.31,26.2,53.0,701,-51,9.0
2025-03-25 17:40:43,2.0,3.31,26.2,53.3,702,-51,10.0
2025-03-25 17:41:01,2.0,3.31,26.2,53.2,703,-51,9.0
2025-03-25 17:41:19,2.0,3.31,26.2,52.9,704,-51,9.0
2025-03-25 17:41:37,2.0,3.31,26.2,53.3,705,-51,10.0
2025-03-25 17:41:55,2.0,3.31,26.2,53.4,706,-51,10.0
2025-03-25 17:42:13,2.0,3.31,26.2,53.3,707,-51,10.0
2025-03-25 17:42:31,2.0,3.31,26.2,53.4,708,-52,10.0
2025-03-25 17:42:49,2.0,3.31,26.2,53.2,709,-51,10.0
2025-03-25 17:43:07,2.0,3.31,26.2,53.4,710,-50,10.0
2025-03-25 17:43:25,2.0,3.3,26.2,53.5,711,-52,10.0
2025-03-25 17:43:43,2.0,3.3,26.1,53.9,712,-52,9.0
2025-03-25 17:44:01,2.0,3.31,26.1,54.0,713,-51,9.0
2025-03-25 17:44:19,2.0,3.3,26.1,53.7,714,-51,10.0
2025-03-25 17:44:37,2.0,3.3,26.1,53.8,715,-54,9.0
2025-03-25 17:44:55,2.0,3.3,26.1,54.3,716,-53,9.0
2025-03-25 17:45:13,2.0,3.3,26.1,54.1,717,-53,10.0
2025-03-25 17:45:31,2.0,3.3,26.1,53.8,718,-50,9.0
2025-03-25 17:45:49,2.0,3.3,26.1,54.5,719,-52,9.0
2025-03-25 17:46:07,2.0,3.31,26.0,54.6,720,-51,10.0
2025-03-25 17:46:25,2.0,3.31,26.0,55.4,721,-51,10.0
2025-03-25 17:46:43,2.0,3.31,26.0,55.3,722,-51,9.0
2025-03-25 17:47:01,2.0,3.31,26.0,55.3,723,-53,9.0
2025-03-25 17:47:19,2.0,3.31,26.0,55.3,724,-51,10.0
2025-03-25 17:47:37,2.0,3.31,26.0,55.3,725,-53,10.0
2025-03-25 17:47:55,2.0,3.31,26.0,54.8,726,-53,9.0
2025-03-25 17:48:13,2.0,3.31,26.0,55.3,727,-65,9.0
2025-03-25 17:48:31,2.0,3.31,26.0,55.7,728,-53,10.0
2025-03-25 17:48:49,2.0,3.31,26.0,55.9,729,-58,10.0
2025-03-25 17:49:07,2.0,3.3,26.0,56.0,730,-50,9.0
2025-03-25 17:49:25,2.0,3.31,26.0,55.9,731,-50,9.0
2025-03-25 17:49:43,2.0,3.31,26.0,55.9,732,-50,10.0
